restaurant_id,name,area,address,latitude,longitude,cuisine,price_level,avg_price_per_person,rating,review_count,veg_available,ambience_tags,suitable_for,opening_hours,source_url,description,data_confidence,serves_both
S00296,Ekantakuna Golden Cafe,Ekantakuna,"Ekantakuna, Kathmandu, Nepal",27.6703183,85.3002805,Tibetan,high,1499,4.1,,False,"cozy,casual,upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Ekantakuna Golden Cafe is a sample tibetan listing generated for Ekantakuna, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00297,Chabahil Cloud Bhojanalaya,Chabahil,"Chabahil, Kathmandu, Nepal",27.7168484,85.3524368,Korean,low,311,4.7,28.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Chabahil Cloud Bhojanalaya is a sample korean listing generated for Chabahil, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00298,Kupondole Newari Food Court,Kupondole,"Kupondole, Kathmandu, Nepal",27.6903358,85.3081553,Korean,high,1584,4.3,35.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Kupondole Newari Food Court is a sample korean listing generated for Kupondole, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00299,Garden Momo Center - Boudha,Boudha,"Boudha, Kathmandu, Nepal",27.7225645,85.3606562,Momo / Street Food,high,1403,3.9,41.0,False,"upscale,fine-dining,garden-seating","family,date",Unverified - typical hours ~10:00-21:00,,"Garden Momo Center - Boudha is a sample momo / street food listing generated for Boudha, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00300,Heritage Golden Restro,Gongabu,"Gongabu, Kathmandu, Nepal",27.7446278,85.3123733,Tibetan,medium,718,3.5,408.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Heritage Golden Restro is a sample tibetan listing generated for Gongabu, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00301,Valley Bhanchha Ghar - Jorpati,Jorpati,"Jorpati, Kathmandu, Nepal",27.7362142,85.3762375,Fusion,medium,798,4.3,117.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Valley Bhanchha Ghar - Jorpati is a sample fusion listing generated for Jorpati, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00302,Sinamangal Green Eatery,Sinamangal,"Sinamangal, Kathmandu, Nepal",27.7000779,85.3578862,Bakery / Cafe,medium,942,4.7,263.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Sinamangal Green Eatery is a sample bakery / cafe listing generated for Sinamangal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00303,Budhanilkantha Momo Diner,Budhanilkantha,"Budhanilkantha, Kathmandu, Nepal",27.7617186,85.368946,Nepali / Multi-cuisine,low,278,3.6,196.0,True,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Budhanilkantha Momo Diner is a sample nepali / multi-cuisine listing generated for Budhanilkantha, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S00304,Boudha Green Terrace,Boudha,"Boudha, Kathmandu, Nepal",27.7253119,85.3579028,Fusion,medium,937,4.6,381.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Boudha Green Terrace is a sample fusion listing generated for Boudha, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00305,Gongabu Heritage Diner,Gongabu,"Gongabu, Kathmandu, Nepal",27.7426861,85.3199764,Cafe,medium,810,4.7,56.0,False,"cozy,casual","family,solo",Unverified - typical hours ~10:00-21:00,,"Gongabu Heritage Diner is a sample cafe listing generated for Gongabu, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00306,Green Food Court - Putalisadak,Putalisadak,"Putalisadak, Kathmandu, Nepal",27.712377,85.3292089,Vegetarian / Indian,medium,750,4.5,15.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Green Food Court - Putalisadak is a sample vegetarian / indian listing generated for Putalisadak, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00307,Sinamangal Heritage Kitchen,Sinamangal,"Sinamangal, Kathmandu, Nepal",27.7096691,85.3454894,Continental,medium,934,3.7,13.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Sinamangal Heritage Kitchen is a sample continental listing generated for Sinamangal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00308,Sekuwa Sunrise Hub,Ason,"Ason, Kathmandu, Nepal",27.7101938,85.3020961,Italian / Pizza,high,1631,3.8,212.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Sekuwa Sunrise Hub is a sample italian / pizza listing generated for Ason, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00309,New Bites Eatery,Sinamangal,"Sinamangal, Kathmandu, Nepal",27.7004121,85.3597252,Continental,medium,828,3.6,16.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"New Bites Eatery is a sample continental listing generated for Sinamangal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00310,New Bites Terrace,Gaushala,"Gaushala, Kathmandu, Nepal",27.6993689,85.3510531,South Indian,high,1354,3.5,,True,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"New Bites Terrace is a sample south indian listing generated for Gaushala, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00311,Heritage Newari Diner,Putalisadak,"Putalisadak, Kathmandu, Nepal",27.7133721,85.3168765,Newari,low,394,3.3,36.0,True,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Heritage Newari Diner is a sample newari listing generated for Putalisadak, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S00312,Roots Thakali Corner,Gongabu,"Gongabu, Kathmandu, Nepal",27.7359111,85.304877,Thakali,low,525,4.1,,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Roots Thakali Corner is a sample thakali listing generated for Gongabu, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00313,Bites Terrace - Pulchowk,Pulchowk,"Pulchowk, Kathmandu, Nepal",27.687299,85.3154842,Chinese,medium,872,4.3,432.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Bites Terrace - Pulchowk is a sample chinese listing generated for Pulchowk, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00314,Ason Garden Food Court,Ason,"Ason, Kathmandu, Nepal",27.7103374,85.2997577,Indian,low,286,4.2,17.0,False,garden-seating,"family,budget-group",Unverified - typical hours ~10:00-21:00,,"Ason Garden Food Court is a sample indian listing generated for Ason, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00315,Basundhara Thakali Food Court,Basundhara,"Basundhara, Kathmandu, Nepal",27.7386605,85.3253378,Chinese,medium,673,4.4,233.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Basundhara Thakali Food Court is a sample chinese listing generated for Basundhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00316,Kalimati Annapurna House,Kalimati,"Kalimati, Kathmandu, Nepal",27.6991313,85.2926303,Vegetarian / Indian,medium,719,4.4,201.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Kalimati Annapurna House is a sample vegetarian / indian listing generated for Kalimati, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00317,Maharajgunj Bites Terrace,Maharajgunj,"Maharajgunj, Kathmandu, Nepal",27.7289611,85.3357396,BBQ / Sekuwa,medium,713,3.4,39.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Maharajgunj Bites Terrace is a sample bbq / sekuwa listing generated for Maharajgunj, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00318,Valley Local Deli,Budhanilkantha,"Budhanilkantha, Kathmandu, Nepal",27.7669505,85.3537025,Thakali,medium,912,3.5,163.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Valley Local Deli is a sample thakali listing generated for Budhanilkantha, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00319,Thakali Cloud Corner,Kupondole,"Kupondole, Kathmandu, Nepal",27.6782925,85.3194196,Newari,low,547,4.0,,True,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Thakali Cloud Corner is a sample newari listing generated for Kupondole, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S00320,Annapurna Everest Cafe,Baluwatar,"Baluwatar, Kathmandu, Nepal",27.7170009,85.3323903,Thakali,medium,806,4.3,339.0,False,"cozy,casual",family,Unverified - typical hours ~10:00-21:00,,"Annapurna Everest Cafe is a sample thakali listing generated for Baluwatar, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00321,Himalaya Momo Center - Kirtipur,Kirtipur,"Kirtipur, Kathmandu, Nepal",27.6871732,85.2723728,Bakery / Cafe,medium,873,3.7,118.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Himalaya Momo Center - Kirtipur is a sample bakery / cafe listing generated for Kirtipur, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00322,Thakali Terrace - Balaju,Balaju,"Balaju, Kathmandu, Nepal",27.727257,85.2961748,Cafe,low,321,4.6,184.0,True,"cozy,casual","family,solo,budget-group",Unverified - typical hours ~10:00-21:00,,"Thakali Terrace - Balaju is a sample cafe listing generated for Balaju, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00323,Baneshwor Heritage Food Court,Baneshwor,"Baneshwor, Kathmandu, Nepal",27.6945485,85.3428421,South Indian,medium,668,4.1,37.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Baneshwor Heritage Food Court is a sample south indian listing generated for Baneshwor, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00324,Everest Eatery - Maharajgunj,Maharajgunj,"Maharajgunj, Kathmandu, Nepal",27.7303164,85.3224661,Cafe,medium,853,3.8,,False,"cozy,casual","family,solo",Unverified - typical hours ~10:00-21:00,,"Everest Eatery - Maharajgunj is a sample cafe listing generated for Maharajgunj, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00325,New Garden House,Putalisadak,"Putalisadak, Kathmandu, Nepal",27.7086832,85.3271441,Italian / Pizza,medium,939,4.3,426.0,False,garden-seating,family,Unverified - typical hours ~10:00-21:00,,"New Garden House is a sample italian / pizza listing generated for Putalisadak, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00326,Sanepa Cloud Cafe,Sanepa,"Sanepa, Kathmandu, Nepal",27.6758084,85.3122294,Tibetan,low,355,4.1,26.0,True,"cozy,casual","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Sanepa Cloud Cafe is a sample tibetan listing generated for Sanepa, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00327,Cloud Bites Bhojanalaya,Patan / Lalitpur,"Patan, Kathmandu, Nepal",27.6637981,85.3279705,Chinese,low,443,3.8,,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Cloud Bites Bhojanalaya is a sample chinese listing generated for Patan, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00328,Green Annapurna Food Court,Dhumbarahi,"Dhumbarahi, Kathmandu, Nepal",27.7434535,85.337458,Japanese,medium,653,4.1,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Green Annapurna Food Court is a sample japanese listing generated for Dhumbarahi, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S00329,Green Bhojanalaya - Gongabu,Gongabu,"Gongabu, Kathmandu, Nepal",27.7398695,85.3082303,Continental,medium,710,4.3,29.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Green Bhojanalaya - Gongabu is a sample continental listing generated for Gongabu, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
